Year Month Tmax Tmin PAR Prec CO2 O3
1800-1899 1 -5.9 -16.25 133.561 81.66 295.84 0
1800-1899 2 -4.77 -15.92 197.62 63.85 296.24 0
1800-1899 3 1.27 -9.29 329.237 68.84 296.61 0
1800-1899 4 9.77 -0.59 386.918 78.91 296.87 0
1800-1899 5 17.73 5.89 462.879 88.75 296.83 0
1800-1899 6 23.05 11.48 479.046 101.07 296.11 0
1800-1899 7 25.61 14.16 505.211 96.73 294.5 0
1800-1899 8 24.19 12.87 443.053 102.08 292.93 0
1800-1899 9 19.35 8.26 321.46 91.18 292.93 0
1800-1899 10 12.53 2.65 198.082 93.36 294 0
1800-1899 11 4.56 -3.38 112.472 92.48 295.04 0
1800-1899 12 -3.25 -11.93 90.862 87.98 295.71 0
1900 1 -7.1 -18.3 145.59 81.5 296.21 0
1900 2 -11.3 -25.7 178 43.2 296.61 0
1900 3 -1 -12.6 328.23 49.5 296.98 0
1900 4 9.4 -0.3 388.12 90.4 297.24 0
1900 5 19.4 6.4 445.87 39.1 297.2 0
1900 6 23.1 12.2 498.62 154.7 296.49 0
1900 7 27.1 14.2 420.71 34.8 294.87 0
1900 8 23.1 12.1 444.53 96.5 293.31 0
1900 9 21.6 12 349.94 99.3 293.3 0
1900 10 10.7 0.9 174.43 42.7 294.38 0
1900 11 4.9 -1.7 130.18 101.3 295.42 0
1900 12 -6.2 -15.8 98.89 94.2 296.08 0
1901 1 -9.8 -21 149.48 107 296.57 0
1901 2 -3.4 -13.8 225.44 84.4 296.98 0
1901 3 2.4 -6.5 322.93 34.3 297.34 0
1901 4 13.2 1.3 363.61 70.4 297.59 0
1901 5 18.3 6.1 442.75 106 297.55 0
1901 6 23.3 11.9 535.76 128.1 296.82 0
1901 7 24.3 14.4 471.18 138 295.2 0
1901 8 25.6 15.2 409.29 109.4 293.63 0
1901 9 20.6 8 332.54 61.4 293.62 0
1901 10 10.9 2.2 210.47 95.4 294.69 0
1901 11 8.6 -0.3 103.89 82 295.72 0
1901 12 -3.2 -10.5 89.16 93.2 296.39 0
1902 1 -0.3 -9 145.59 118 296.87 0
1902 2 -2.8 -12.8 178 101 297.28 0
1902 3 3 -8.3 328.23 94 297.64 0
1902 4 11 1 388.12 64.5 297.9 0
1902 5 16.3 3.8 445.87 66.4 297.85 0
1902 6 22.3 12 498.62 172.5 297.13 0
1902 7 25 13.8 420.71 97 295.51 0
1902 8 24.9 13.6 444.53 167.4 293.95 0
1902 9 18 8.3 349.94 120.9 293.95 0
1902 10 11.9 3.7 174.43 161.3 295.02 0
1902 11 5.4 -2.1 130.18 113.2 296.07 0
1902 12 -0.4 -9.1 98.89 193 296.73 0
1903 1 -1.4 -11.6 139.6 75.2 297.22 0
1903 2 -2.9 -13 179.02 79.7 297.62 0
1903 3 0.9 -10.5 322.46 79.7 297.98 0
1903 4 13.8 1.8 402.29 73.5 298.24 0
1903 5 17.6 6 469.37 64 298.19 0
1903 6 23.9 14.4 438.98 116 297.47 0
1903 7 25.8 16.8 533.27 149.1 295.85 0
1903 8 24.2 14.5 432.1 147.2 294.28 0
1903 9 21 11.2 297.82 72.5 294.27 0
1903 10 12.4 3.8 213.98 71.7 295.33 0
1903 11 5.7 -0.7 118.96 59.3 296.37 0
1903 12 -2 -10.6 96.89 149.9 297.03 0
1904 1 -9.1 -19.9 145.56 73.7 297.51 0
1904 2 -9.2 -22.4 221.06 111.8 297.91 0
1904 3 0.3 -11.8 367.13 78.7 298.27 0
1904 4 6.8 -1.7 398.66 47.2 298.53 0
1904 5 13.3 3.4 487.22 79.5 298.49 0
1904 6 21.1 11.5 392.4 139.7 297.77 0
1904 7 25.3 15.9 497.05 98 296.15 0
1904 8 24.6 14.4 437.54 92.2 294.58 0
1904 9 18.3 6.9 345.15 46 294.57 0
1904 10 9.9 1.7 221.82 180.3 295.64 0
1904 11 0.9 -6.6 130.1 48 296.68 0
1904 12 -6.8 -19.6 67.1 79.2 297.34 0
1905 1 -5.9 -14.3 149.48 43.8 297.83 0
1905 2 -5.1 -15.3 225.44 114.4 298.24 0
1905 3 1 -9.1 322.93 142.2 298.6 0
1905 4 8.3 -1.5 363.61 105.2 298.86 0
1905 5 17.4 6.8 442.75 153 298.82 0
1905 6 21.8 10.5 535.76 94.3 298.11 0
1905 7 25.5 14.3 471.18 119.2 296.49 0
1905 8 22.8 13.1 409.29 218.2 294.92 0
1905 9 20.7 10 332.54 161 294.91 0
1905 10 12.5 3.6 210.47 63.1 295.98 0
1905 11 8.6 -1.5 103.89 43.2 297.02 0
1905 12 -0.2 -9.1 89.16 71.4 297.68 0
1906 1 -9.1 -18.6 136.98 101.1 298.18 0
1906 2 -3.1 -12.3 190.02 30.2 298.58 0
1906 3 7.8 -2.4 360.2 48.5 298.95 0
1906 4 15.2 3.6 331.73 120.4 299.22 0
1906 5 17.1 5.8 514.53 136.7 299.18 0
1906 6 24.4 11.3 432.55 45.5 298.47 0
1906 7 27 14.7 438.73 123.7 296.86 0
1906 8 26.4 14.1 451.94 121.9 295.3 0
1906 9 22 10.8 265.81 194.8 295.3 0
1906 10 12.2 2.4 187.44 130 296.38 0
1906 11 5.3 -2.3 107.11 64.3 297.42 0
1906 12 -4.2 -12.3 71.09 73.4 298.1 0
1907 1 -12.5 -24.6 145.56 70 298.6 0
1907 2 -7.3 -18.7 221.06 41 299.01 0
1907 3 1.5 -9.8 367.13 27 299.38 0
1907 4 9.2 -0.3 398.66 99.5 299.65 0
1907 5 17.8 4.9 487.22 101 299.62 0
1907 6 24.6 13.3 392.4 119 298.91 0
1907 7 26 15.3 497.05 126 297.3 0
1907 8 22.6 11.8 437.54 93.8 295.74 0
1907 9 18.6 8.4 345.15 71.5 295.74 0
1907 10 13.1 3.2 221.82 35 296.82 0
1907 11 6.8 -2 130.1 91.5 297.86 0
1907 12 -1.1 -9.4 67.1 46.5 298.54 0
1908 1 -4.7 -15.6 146.99 133.6 299.03 0
1908 2 -6.1 -16.1 218.35 137.4 299.44 0
1908 3 1.9 -7 335.2 58.4 299.81 0
1908 4 7.7 -2.6 433.87 61.7 300.08 0
1908 5 15.8 4.4 576.61 114 300.04 0
1908 6 22.4 11.1 515 141 299.33 0
1908 7 26.8 16.3 522.03 118.1 297.72 0
1908 8 27.8 15.3 465.47 21.6 296.16 0
1908 9 20.8 7.4 281.92 68.6 296.15 0
1908 10 17.4 5.5 215.82 40.1 297.23 0
1908 11 4.9 -4.9 108.66 79.2 298.27 0
1908 12 -5.2 -14.7 89.62 72.4 298.94 0
1909 1 -5.1 -16.5 124.28 144 299.44 0
1909 2 -5.3 -17.5 182.24 36 299.85 0
1909 3 3.1 -8 342.3 60 300.22 0
1909 4 13.7 1.6 430.22 63.5 300.49 0
1909 5 18.5 6.4 371.9 98.8 300.46 0
1909 6 20.5 8.2 550.92 136.2 299.75 0
1909 7 23.5 13.2 511.8 126.6 298.14 0
1909 8 22.3 12.4 434.96 163.3 296.58 0
1909 9 17.1 7 271.48 118 296.58 0
1909 10 11 2 238.92 72.5 297.66 0
1909 11 2.5 -5.6 116.58 137 298.7 0
1909 12 -1.4 -11.6 100.6 63 299.38 0
1910 1 -10.3 -20.6 130.01 87.4 299.87 0
1910 2 -8.8 -19.1 181.89 92.2 300.29 0
1910 3 -2.8 -12.4 323.34 51.3 300.66 0
1910 4 5.6 -2.9 349.77 62.2 300.93 0
1910 5 10.8 1.2 383.69 45.2 300.9 0
1910 6 18.9 9.3 448.56 101.3 300.19 0
1910 7 22.2 12.3 554.53 93.2 298.58 0
1910 8 19.2 10.2 414.98 119.1 297.02 0
1910 9 12.6 3.9 299.58 127.3 297.02 0
1910 10 8.4 0.2 212.3 68.6 298.1 0
1910 11 3.3 -4.3 120.58 63.5 299.14 0
1910 12 -8.6 -14.2 89.84 52.8 299.82 0
1911 1 -4.7 -15.4 135.43 68.5 300.3 0
1911 2 -1 -11.3 205.53 23 300.72 0
1911 3 1.5 -7.6 354.39 64 301.09 0
1911 4 12.5 0.9 462.05 52.5 301.37 0
1911 5 22.5 9.6 491.23 62.7 301.35 0
1911 6 23.8 12.5 470.2 82 300.65 0
1911 7 25.1 14.1 502.88 128.4 299.04 0
1911 8 25 13.1 461.54 78.8 297.48 0
1911 9 20.2 9.1 336.56 43.8 297.48 0
1911 10 12.8 4 194.04 60.7 298.56 0
1911 11 5.1 -0.7 93.94 49.6 299.61 0
1911 12 -0.1 -8.1 94.17 67 300.29 0
1912 1 1.4 -8.4 124.28 103.4 300.78 0
1912 2 -5.2 -14.8 182.24 69.6 301.21 0
1912 3 -0.8 -11.2 342.3 116.6 301.59 0
1912 4 8.4 -1.1 430.22 90.2 301.87 0
1912 5 18.7 6.3 371.9 43.4 301.86 0
1912 6 23.3 11.8 550.92 72.6 301.17 0
1912 7 24.7 13.8 511.8 174.2 299.58 0
1912 8 24.9 15 434.96 88.6 298.02 0
1912 9 20.7 10.2 271.48 82.8 298.03 0
1912 10 13.1 3.9 238.92 126 299.11 0
1912 11 2.6 -6 116.58 98 300.16 0
1912 12 -1.3 -10.8 100.6 75.4 300.84 0
1913 1 -3 -11.4 138.44 84 301.35 0
1913 2 -5.1 -16.4 219.22 18 301.77 0
1913 3 3.8 -6.9 319.19 42.5 302.16 0
1913 4 8.4 -2.2 362.99 63 302.44 0
1913 5 18.6 5.7 430.4 91.5 302.43 0
1913 6 26.1 12.4 458.2 38.5 301.74 0
1913 7 27.5 15.3 518.08 158.5 300.14 0
1913 8 25.6 13.1 395.15 119.5 298.58 0
1913 9 18.9 6.3 294.76 72.5 298.58 0
1913 10 15.3 5.8 202.35 152 299.66 0
1913 11 2.7 -5 96.37 118 300.7 0
1913 12 -5.3 -14.1 108.25 56.5 301.38 0
1914 1 -6.9 -20.8 138.44 141.5 301.88 0
1914 2 -10.1 -24 219.22 63.2 302.3 0
1914 3 0.7 -8.8 319.19 90.4 302.68 0
1914 4 7.3 -3.6 362.99 70.1 302.96 0
1914 5 19.8 6.9 430.4 19.1 302.94 0
1914 6 21.6 8.7 458.2 109.2 302.24 0
1914 7 25.2 11.6 518.08 20.8 300.64 0
1914 8 24.7 10.9 395.15 105.2 299.08 0
1914 9 20.2 7.7 294.76 68.8 299.08 0
1914 10 13.7 3 202.35 64.5 300.16 0
1914 11 3.6 -7.1 96.37 107.7 301.2 0
1914 12 -3.3 -14.2 108.25 127.8 301.88 0
1915 1 -3.9 -14.7 145.56 70.1 302.38 0
1915 2 -2 -13.1 221.06 121.2 302.8 0
1915 3 0.3 -9.4 367.13 25.4 303.18 0
1915 4 13.3 1.7 398.66 50.3 303.46 0
1915 5 15.4 4.6 487.22 42.9 303.45 0
1915 6 23.2 10.4 392.4 68.1 302.75 0
1915 7 25 13.1 497.05 52.8 301.16 0
1915 8 24.2 12.9 437.54 91.4 299.6 0
1915 9 21.3 9.4 345.15 68.1 299.61 0
1915 10 14.4 3.9 221.82 66.8 300.69 0
1915 11 5.8 -2.9 130.1 65.3 301.74 0
1915 12 -2.6 -9.6 67.1 50 302.42 0
1916 1 -2.3 -10.9 130.01 89.4 302.92 0
1916 2 -6.6 -16.9 181.89 64.3 303.35 0
1916 3 -3.3 -15.4 323.34 33 303.73 0
1916 4 11.6 0.1 349.77 41.1 304.02 0
1916 5 16.4 6.4 383.69 119.4 304 0
1916 6 21.3 12.4 448.56 111.8 303.31 0
1916 7 27.4 16.2 554.53 72.4 301.71 0
1916 8 25.4 14.7 414.98 43.7 300.15 0
1916 9 19.8 9.1 299.58 136.9 300.15 0
1916 10 11.7 1.7 212.3 102.1 301.23 0
1916 11 2.9 -5.8 120.58 66.3 302.28 0
1916 12 -3.8 -11.2 89.84 70.4 302.96 0
1917 1 -7.7 -21.4 146.99 105.4 303.46 0
1917 2 -8.2 -22.4 218.35 34 303.88 0
1917 3 -0.2 -10.7 335.2 67.3 304.26 0
1917 4 7.6 -1.4 433.87 68.3 304.55 0
1917 5 12.7 2.4 576.61 94.7 304.53 0
1917 6 20.6 11 515 182.9 303.84 0
1917 7 25.1 15.3 522.03 304 302.24 0
1917 8 24.6 14.2 465.47 131.3 300.68 0
1917 9 18.5 5.5 281.92 60.2 300.68 0
1917 10 10 0.8 215.82 226.8 301.75 0
1917 11 0.5 -8.4 108.66 42.2 302.8 0
1917 12 -8.4 -21.6 89.62 48 303.47 0
1918 1 -10.9 -21.5 135.48 121.9 303.97 0
1918 2 -6.3 -20 207.2 119.6 304.39 0
1918 3 -0.9 -12.1 302.33 55.9 304.76 0
1918 4 10.5 -1.6 326.16 84.6 305.02 0
1918 5 19.7 6.8 499.79 143.8 304.99 0
1918 6 20.2 7.7 495.59 151.1 304.28 0
1918 7 25.4 14.2 516.93 258.1 302.66 0
1918 8 23.5 11.1 473.67 54.1 301.09 0
1918 9 15.6 6.5 370.52 317.5 301.08 0
1918 10 11.9 2.6 206.82 183.4 302.14 0
1918 11 4.7 -3 121.42 142.7 303.17 0
1918 12 -2.2 -11.2 96.81 116.3 303.83 0
1919 1 -4.1 -15.1 145.59 75.4 304.33 0
1919 2 -3 -15.4 178 35.1 304.73 0
1919 3 1.4 -9.5 328.23 179.8 305.1 0
1919 4 8.1 -1.9 388.12 132.6 305.36 0
1919 5 17.4 5.8 445.87 100.3 305.33 0
1919 6 24.7 12.8 498.62 195.3 304.62 0
1919 7 26 13.8 420.71 79 303.01 0
1919 8 23.6 11.4 444.53 88.1 301.45 0
1919 9 18.9 6.4 349.94 114.8 301.46 0
1919 10 12.3 1.7 174.43 191.3 302.54 0
1919 11 3.4 -4.8 130.18 151.1 303.59 0
1919 12 -5.6 -18.1 98.89 64 304.26 0
1920 1 -9.5 -21.2 125.13 68.6 304.76 0
1920 2 -5.6 -17.6 188.21 72.4 305.18 0
1920 3 2.1 -10 281.74 90.2 305.55 0
1920 4 8.2 -0.5 428.12 151.9 305.82 0
1920 5 18.3 6.7 487.69 40.9 305.78 0
1920 6 23.5 11.6 442.38 64 305.06 0
1920 7 23.7 13.5 532.67 130.6 303.45 0
1920 8 26.8 14.3 464.98 107.7 301.88 0
1920 9 19.9 9.8 341.08 115.8 301.88 0
1920 10 14.9 5.2 216.8 121.2 302.95 0
1920 11 1.8 -5.6 110.81 67.8 303.99 0
1920 12 -3.6 -10.8 96.6 149.1 304.65 0
1921 1 -4.7 -15.1 124.28 53.1 305.14 0
1921 2 -4.1 -14.1 182.24 27.7 305.55 0
1921 3 6 -4.9 342.3 126.7 305.91 0
1921 4 13 -0.2 430.22 87.6 306.17 0
1921 5 20.4 4.7 371.9 10.2 306.13 0
1921 6 24.8 10.7 550.92 95.3 305.4 0
1921 7 29.7 16.2 511.8 163.8 303.79 0
1921 8 24.2 10.9 434.96 194.6 302.23 0
1921 9 22.1 8.8 271.48 117.9 302.22 0
1921 10 12.4 2.3 238.92 186.4 303.3 0
1921 11 1.7 -7 116.58 102.9 304.35 0
1921 12 -3.7 -14.3 100.6 94.2 305.02 0
1922 1 -6.8 -18.4 145.56 105.9 305.51 0
1922 2 -4.8 -15.5 221.06 105.2 305.92 0
1922 3 2.7 -7.6 367.13 55.9 306.28 0
1922 4 10.9 0.2 398.66 145 306.53 0
1922 5 19.7 7 487.22 102.1 306.48 0
1922 6 22.9 12.9 392.4 406.9 305.75 0
1922 7 26.1 13.8 497.05 112.8 304.13 0
1922 8 24.8 11.9 437.54 95.5 302.56 0
1922 9 22.4 7.1 345.15 71.1 302.56 0
1922 10 13.5 1.2 221.82 146.8 303.63 0
1922 11 5.2 -3.7 130.1 49.8 304.67 0
1922 12 -3.6 -15.9 67.1 72.6 305.33 0
1923 1 -2.9 -15.3 110.19 83.6 305.82 0
1923 2 -3.3 -17.5 174.25 93.5 306.22 0
1923 3 0 -11.3 315.2 72.1 306.58 0
1923 4 7.7 -3.2 380.78 62.7 306.84 0
1923 5 22.1 8.1 418.14 63.5 306.79 0
1923 6 23.3 10.9 465.7 106.2 306.06 0
1923 7 25.9 14.8 523.52 117.1 304.44 0
1923 8 26.4 14.7 465.78 41.1 302.89 0
1923 9 20.8 9.9 353.39 119.1 302.89 0
1923 10 12.4 2.1 201.29 82.8 303.98 0
1923 11 5.2 -2.7 116.69 62.2 305.03 0
1923 12 -4.9 -14.3 89.61 115.8 305.71 0
1924 1 -2.4 -10.5 133.33 78.2 306.21 0
1924 2 -2 -12.4 204.83 65.4 306.61 0
1924 3 1 -8.4 340.61 67.8 306.97 0
1924 4 9.8 -0.5 364.13 87.9 307.23 0
1924 5 14.8 4.5 461.32 135.2 307.17 0
1924 6 20.7 9.3 488.15 142.1 306.43 0
1924 7 24.6 14.1 486.04 120.4 304.8 0
1924 8 24.8 13.5 451.2 51.8 303.24 0
1924 9 21.8 10.1 321.6 101.7 303.24 0
1924 10 9.2 0.6 186.11 71.5 304.31 0
1924 11 2.5 -5.5 125.53 88.2 305.35 0
1924 12 -2.8 -11 99.29 59 306.01 0
1925 1 -9.2 -24.5 151.16 88.9 306.49 0
1925 2 -0.9 -11.8 200.96 85.9 306.88 0
1925 3 2.6 -6.6 378.35 73.4 307.21 0
1925 4 10.3 -1.4 323.69 63.5 307.45 0
1925 5 14.8 3.6 444.37 95 307.37 0
1925 6 23.6 11.1 478.26 149.4 306.6 0
1925 7 24.9 13 542.69 140.7 304.96 0
1925 8 29.1 11.9 447.01 23.4 303.39 0
1925 9 20.4 7.1 416.57 111.5 303.37 0
1925 10 10.1 -0.3 170.6 89.9 304.44 0
1925 11 5.4 -4.4 86.03 106.7 305.47 0
1925 12 -3.9 -12.6 97.41 87.4 306.13 0
1926 1 -6.5 -15.6 148.55 66.5 306.61 0
1926 2 -7.5 -19.7 211.28 44.5 306.99 0
1926 3 -1.3 -13.1 291.74 27.9 307.33 0
1926 4 6.2 -5.3 358.89 62.2 307.56 0
1926 5 17.4 5.4 462.74 33.5 307.48 0
1926 6 21.7 8.4 547.01 175.3 306.71 0
1926 7 25.9 12.9 486.57 86.6 305.08 0
1926 8 23.8 11.7 419.92 119.6 303.52 0
1926 9 20.1 6.6 335.29 154.9 303.53 0
1926 10 12.4 1.2 193.95 157.7 304.62 0
1926 11 5 -2.7 108.44 95.3 305.67 0
1926 12 -7.1 -11.4 94.82 64 306.34 0
1927 1 -3.2 -17.2 126.38 72.1 306.83 0
1927 2 -4.1 -14.5 204.7 87.6 307.23 0
1927 3 2.6 -6.3 299.46 61.5 307.57 0
1927 4 10.9 -0.7 363.04 39.4 307.8 0
1927 5 15.3 4.6 449.87 124.2 307.72 0
1927 6 20.8 9.6 518.89 125.7 306.95 0
1927 7 25.3 14.6 570.51 183.9 305.3 0
1927 8 21.8 13.2 443.61 48.3 303.75 0
1927 9 20.6 9.4 318.57 48.5 303.75 0
1927 10 15.2 4.1 181.71 102.6 304.83 0
1927 11 6.6 -2.1 135.31 351.5 305.87 0
1927 12 1.4 -10 86.11 161 306.53 0
1928 1 -7.4 -15.2 126.11 99.1 307.01 0
1928 2 -7.4 -15 203.43 64.3 307.39 0
1928 3 -1.6 -10 334.9 44.7 307.72 0
1928 4 6.4 -2.7 439.63 76.7 307.95 0
1928 5 17.1 6.5 514.57 122.9 307.86 0
1928 6 22.6 10.5 447.16 91.4 307.08 0
1928 7 26.6 14.7 469.89 126 305.44 0
1928 8 26.4 14.7 434.45 84.1 303.89 0
1928 9 17.9 7.1 311.62 106.2 303.89 0
1928 10 11.8 3.1 205.57 143.3 304.98 0
1928 11 2.4 -3.3 109.16 80 306.03 0
1928 12 -1.9 -7.7 95.19 67.1 306.7 0
1929 1 -3.9 -18.6 146.99 170.7 307.18 0
1929 2 -4.4 -17.7 218.35 54.4 307.56 0
1929 3 2.1 -8.1 335.2 87.6 307.9 0
1929 4 8.3 -0.8 433.87 127 308.13 0
1929 5 17 4.9 576.61 118.4 308.04 0
1929 6 22.7 12.2 515 130.6 307.26 0
1929 7 25 12.9 522.03 149.9 305.61 0
1929 8 22.8 12.7 465.47 118.4 304.05 0
1929 9 20.7 9.3 281.92 86.6 304.05 0
1929 10 12.1 2.1 215.82 104.9 305.14 0
1929 11 4.1 -4 108.66 70.4 306.18 0
1929 12 -5.7 -14.2 89.62 112.5 306.84 0
1930 1 -6.3 -14 138.44 176.5 307.31 0
1930 2 -5.6 -15.9 219.22 77.7 307.69 0
1930 3 -0.5 -8.8 319.19 93.2 308.02 0
1930 4 9.1 -1.9 362.99 35.3 308.24 0
1930 5 17.8 6.7 430.4 136.9 308.15 0
1930 6 25.4 14.7 458.2 109.5 307.37 0
1930 7 25.1 13.4 518.08 130.6 305.73 0
1930 8 24.2 11.7 395.15 43.7 304.17 0
1930 9 19.8 9.4 294.76 45.7 304.18 0
1930 10 14.1 3.2 202.35 32.5 305.27 0
1930 11 6.7 -0.7 96.37 36.8 306.32 0
1930 12 -3.4 -10.2 108.25 78.7 306.98 0
1931 1 -8.3 -17.4 145.56 101.6 307.47 0
1931 2 -4.6 -15.7 221.06 79.5 307.86 0
1931 3 4.2 -4.9 367.13 43.7 308.19 0
1931 4 13.5 0.2 398.66 45.7 308.43 0
1931 5 19.4 6.7 487.22 107.2 308.34 0
1931 6 24.2 10.9 392.4 100.1 307.56 0
1931 7 27.8 15.8 497.05 182.6 305.93 0
1931 8 25.6 12.6 437.54 29 304.38 0
1931 9 21 9.6 345.15 178.1 304.4 0
1931 10 14.8 4.5 221.82 63.2 305.5 0
1931 11 8.3 0 130.1 54.9 306.56 0
1931 12 -2.3 -10.2 67.1 98.8 307.24 0
1932 1 1.4 -8.4 138.44 103.4 307.74 0
1932 2 -5.2 -14.8 219.22 69.6 308.13 0
1932 3 -0.8 -11.2 319.19 116.6 308.47 0
1932 4 8.4 -1.1 362.99 90.2 308.7 0
1932 5 18.7 6.3 430.4 43.4 308.61 0
1932 6 23.3 11.8 458.2 72.6 307.82 0
1932 7 24.7 13.8 518.08 174.2 306.19 0
1932 8 24.9 15 395.15 88.6 304.65 0
1932 9 20.7 10.2 294.76 82.8 304.67 0
1932 10 13.1 3.9 202.35 126 305.78 0
1932 11 2.6 -6 96.37 98 306.84 0
1932 12 -1.3 -10.8 108.25 75.4 307.52 0
1933 1 0.4 -10.6 138.44 66.8 308.01 0
1933 2 -2.3 -13.5 219.22 63.5 308.41 0
1933 3 -0.1 -11 319.19 108.7 308.75 0
1933 4 8.6 -0.3 362.99 97.5 308.98 0
1933 5 18.5 7.1 430.4 134.1 308.89 0
1933 6 24.4 12.9 458.2 104.1 308.12 0
1933 7 26.1 14 518.08 128.3 306.49 0
1933 8 24.3 12.8 395.15 188.5 304.97 0
1933 9 20.2 9.9 294.76 59.7 305 0
1933 10 12 3 202.35 74.9 306.12 0
1933 11 -0.3 -9.6 96.37 99.1 307.2 0
1933 12 -9.3 -19.6 108.25 96.5 307.89 0
1934 1 -7.1 -18.3 135.43 81.5 308.39 0
1934 2 -11.3 -25.7 205.53 43.2 308.79 0
1934 3 -1 -12.6 354.39 49.5 309.14 0
1934 4 9.4 -0.3 462.05 90.4 309.38 0
1934 5 19.4 6.4 491.23 39.1 309.29 0
1934 6 23.1 12.2 470.2 154.7 308.51 0
1934 7 27.1 14.2 502.88 34.8 306.88 0
1934 8 23.1 12.1 461.54 96.5 305.35 0
1934 9 21.6 12 336.56 99.3 305.38 0
1934 10 10.7 0.9 194.04 42.7 306.49 0
1934 11 4.9 -1.7 93.94 101.3 307.57 0
1934 12 -6.2 -15.8 94.17 94.2 308.25 0
1935 1 -10.3 -20.6 130.01 87.4 308.76 0
1935 2 -8.8 -19.1 181.89 92.2 309.15 0
1935 3 -2.8 -12.4 323.34 51.3 309.5 0
1935 4 5.6 -2.9 349.77 62.2 309.75 0
1935 5 10.8 1.2 383.69 45.2 309.67 0
1935 6 18.9 9.3 448.56 101.3 308.91 0
1935 7 22.2 12.3 554.53 93.2 307.3 0
1935 8 19.2 10.2 414.98 119.1 305.8 0
1935 9 12.6 3.9 299.58 127.3 305.87 0
1935 10 8.4 0.2 212.3 68.6 307.02 0
1935 11 3.3 -4.3 120.58 63.5 308.13 0
1935 12 -8.6 -14.2 89.84 52.8 308.86 0
1936 1 -8.9 -16.3 151.16 125.5 309.4 0
1936 2 -11.6 -17 200.96 45.2 309.84 0
1936 3 5.2 -3.4 378.35 91.4 310.22 0
1936 4 8.3 0.9 323.69 101.1 310.5 0
1936 5 18.2 6.6 444.37 123.2 310.45 0
1936 6 24.8 10.1 478.26 55.1 309.7 0
1936 7 25.2 10.4 542.69 84.1 308.12 0
1936 8 23.2 9.3 447.01 131.6 306.64 0
1936 9 21.1 5.8 416.57 82 306.71 0
1936 10 11.4 0.9 170.6 128.8 307.87 0
1936 11 0.4 -6.7 86.03 98.8 308.99 0
1936 12 -2.5 -10 97.41 77 309.71 0
1937 1 -1.3 -13.6 135.48 69.6 310.26 0
1937 2 -1.3 -13.6 207.2 83.6 310.69 0
1937 3 -1.2 -13 302.33 50.8 311.05 0
1937 4 10.1 -1 326.16 62.7 311.31 0
1937 5 19.8 7.9 499.79 81 311.24 0
1937 6 24 12.7 495.59 100.8 310.47 0
1937 7 27 15.6 516.93 83.6 308.85 0
1937 8 27 16.1 473.67 73.9 307.35 0
1937 9 19.3 9 370.52 52.6 307.41 0
1937 10 11.6 2.4 206.82 153.7 308.55 0
1937 11 4.1 -2.6 121.42 92.2 309.64 0
1937 12 -4.1 -13.2 96.81 79.2 310.34 0
1938 1 -7.2 -16 113.38 59.9 310.86 0
1938 2 -5.4 -14.3 188.01 75.4 311.26 0
1938 3 0.6 -9.8 326.08 74.7 311.61 0
1938 4 11.3 1.6 367.96 75.2 311.85 0
1938 5 18.2 6.2 500.2 64.8 311.76 0
1938 6 25.4 12.6 443.07 82.3 310.97 0
1938 7 26.1 15.1 508.13 76.7 309.35 0
1938 8 26.1 15.6 423.21 179.8 307.85 0
1938 9 18.3 8.7 257.58 137.7 307.91 0
1938 10 14.6 4.9 183.91 43.7 309.06 0
1938 11 6.2 -1.4 112.16 59.2 310.17 0
1938 12 -2.6 -8.4 84.83 100.8 310.88 0
1939 1 -7.1 -15.2 135.43 101.1 311.4 0
1939 2 -5.8 -15.4 205.53 122.4 311.81 0
1939 3 -1.9 -11.7 354.39 68.8 312.17 0
1939 4 5.9 -2.1 462.05 93 312.41 0
1939 5 18.4 5.8 491.23 59.7 312.32 0
1939 6 22.8 11.6 470.2 157.7 311.53 0
1939 7 26.1 15.1 502.88 103.9 309.91 0
1939 8 26.9 15 461.54 71.4 308.41 0
1939 9 19.4 8.3 336.56 150.9 308.47 0
1939 10 12.4 3.3 194.04 102.9 309.62 0
1939 11 3.1 -4.9 93.94 27.2 310.73 0
1939 12 -3.3 -10.8 94.17 98.3 311.43 0
1940 1 -9.8 -17.7 138.44 40.6 311.95 0
1940 2 -5 -16.7 219.22 42.9 312.35 0
1940 3 -0.9 -10.9 319.19 95 312.7 0
1940 4 7.2 -1.7 362.99 74.2 312.93 0
1940 5 18.6 6.4 430.4 79.8 312.83 0
1940 6 22.3 10.7 458.2 91.9 312.02 0
1940 7 26.2 14 518.08 96.8 310.4 0
1940 8 25.4 12.6 395.15 49.3 308.9 0
1940 9 20.2 8.8 294.76 82.8 308.96 0
1940 10 11.8 0.4 202.35 73.2 310.11 0
1940 11 3.4 -3.2 96.37 125 311.22 0
1940 12 -3.7 -12.1 108.25 93 311.92 0
1941 1 -8.3 -16.7 119.75 53.1 312.44 0
1941 2 -3.7 -12.8 178.9 30.7 312.83 0
1941 3 -1.2 -11.2 330.12 59.4 313.17 0
1941 4 14.5 0.9 382.24 37.8 313.4 0
1941 5 19.9 5.9 389.12 54.6 313.29 0
1941 6 25.9 11.6 490.9 46.2 312.48 0
1941 7 27.4 14.6 508.63 94 310.84 0
1941 8 24.3 10.6 449.69 107.4 309.34 0
1941 9 21.3 8.4 277.86 42.7 309.4 0
1941 10 11.3 1.9 157.07 127.3 310.55 0
